,gameId,playId,nflId,displayName,frameId,time,jerseyNumber,club,playDirection,x,y,s,a,dis,o,dir,event,play_uuid,converted
2835,2022100211,880,44944.0,Deatrich Wise,6,2022-10-02 17:07:02.200000,91.0,NE,right,78.43,32.34,0.01,0.29,0.0,334.03,268.61,ball_snap,2022100211.880,True
2836,2022100211,880,44991.0,Davon Godchaux,6,2022-10-02 17:07:02.200000,92.0,NE,right,78.48,27.69,0.08,0.55,0.01,289.85,244.87,ball_snap,2022100211.880,True
2837,2022100211,880,44995.0,Aaron Jones,6,2022-10-02 17:07:02.200000,33.0,GB,right,72.52,29.73,0.0,0.07,0.01,85.88,190.72,ball_snap,2022100211.880,True
2838,2022100211,880,45635.0,Robert Tonyan,6,2022-10-02 17:07:02.200000,85.0,GB,right,76.01,22.26,0.02,0.48,0.01,86.4,22.73,ball_snap,2022100211.880,True
2839,2022100211,880,46212.0,Ja'Whaun Bentley,6,2022-10-02 17:07:02.200000,8.0,NE,right,81.94,25.74,0.0,0.15,0.01,263.64,235.69,ball_snap,2022100211.880,True
2840,2022100211,880,46504.0,Daniel Ekuale,6,2022-10-02 17:07:02.200000,95.0,NE,right,78.45,24.44,0.0,0.03,0.0,276.69,311.66,ball_snap,2022100211.880,True
2841,2022100211,880,46705.0,Allen Lazard,6,2022-10-02 17:07:02.200000,13.0,GB,right,76.82,20.43,0.1,1.21,0.01,89.06,90.68,ball_snap,2022100211.880,True
2842,2022100211,880,47826.0,Jahlani Tavai,6,2022-10-02 17:07:02.200000,48.0,NE,right,81.12,30.59,0.0,0.0,0.01,274.37,244.02,ball_snap,2022100211.880,True
2843,2022100211,880,47827.0,Elgton Jenkins,6,2022-10-02 17:07:02.200000,74.0,GB,right,76.48,23.85,0.2,1.05,0.02,87.38,48.85,ball_snap,2022100211.880,True
2844,2022100211,880,52600.0,Jon Runyan,6,2022-10-02 17:07:02.200000,76.0,GB,right,76.68,28.87,0.46,1.2,0.05,110.39,224.66,ball_snap,2022100211.880,True
2845,2022100211,880,52991.0,Myles Bryant,6,2022-10-02 17:07:02.200000,27.0,NE,right,83.92,29.23,6.8,0.56,0.68,332.61,350.09,ball_snap,2022100211.880,True
2846,2022100211,880,53491.0,Josh Myers,6,2022-10-02 17:07:02.200000,71.0,GB,right,77.31,27.07,0.38,1.34,0.04,79.62,36.33,ball_snap,2022100211.880,True
2847,2022100211,880,53571.0,Royce Newman,6,2022-10-02 17:07:02.200000,70.0,GB,right,76.76,25.29,0.33,1.2,0.03,72.02,44.17,ball_snap,2022100211.880,True
2848,2022100211,880,54499.0,Christian Watson,6,2022-10-02 17:07:02.200000,9.0,GB,right,75.11,29.48,7.74,0.73,0.78,348.41,3.53,ball_snap,2022100211.880,True
2849,2022100211,880,54586.0,Jack Jones,6,2022-10-02 17:07:02.200000,13.0,NE,right,78.96,20.16,0.2,1.55,0.02,278.35,125.2,ball_snap,2022100211.880,True
2850,2022100211,880,54597.0,Romeo Doubs,6,2022-10-02 17:07:02.200000,87.0,GB,right,77.03,38.15,0.02,0.4,0.01,92.41,75.65,ball_snap,2022100211.880,True
2851,2022100211,880,,football,6,2022-10-02 17:07:02.200000,,football,right,77.6699981689453,27.1000003814697,0.0,0.0,0.0,,,ball_snap,2022100211.880,True
2852,2022100211,1040,42357.0,DeVante Parker,6,2022-10-02 17:14:32.500000,1.0,NE,left,76.74,9.19,0.01,0.01,0.0,269.68,226.17,ball_snap,2022100211.1040,True
2853,2022100211,1040,42363.0,Nelson Agholor,6,2022-10-02 17:14:32.500000,15.0,NE,left,77.65,35.88,0.0,0.0,0.01,281.95,200.44,ball_snap,2022100211.1040,True
2854,2022100211,1040,42381.0,Preston Smith,6,2022-10-02 17:14:32.500000,91.0,GB,left,75.14,17.28,0.36,0.54,0.04,43.93,45.68,ball_snap,2022100211.1040,True
2855,2022100211,1040,42587.0,Trenton Brown,6,2022-10-02 17:14:32.500000,77.0,NE,left,76.94,20.56,0.03,0.02,0.02,274.53,94.8,ball_snap,2022100211.1040,True
2856,2022100211,1040,42883.0,David Andrews,6,2022-10-02 17:14:32.500000,60.0,NE,left,76.12,23.82,0.36,0.55,0.03,270.61,103.64,ball_snap,2022100211.1040,True
2857,2022100211,1040,43316.0,Kenny Clark,6,2022-10-02 17:14:32.500000,97.0,GB,left,75.16,27.32,0.25,0.92,0.02,95.15,97.9,ball_snap,2022100211.1040,True
2858,2022100211,1040,43324.0,Hunter Henry,6,2022-10-02 17:14:32.500000,85.0,NE,left,77.47,28.65,0.0,0.0,0.0,277.7,125.09,ball_snap,2022100211.1040,True
2859,2022100211,1040,43338.0,Jarran Reed,6,2022-10-02 17:14:32.500000,90.0,GB,left,75.13,20.94,0.33,1.08,0.05,269.08,118.59,ball_snap,2022100211.1040,True
2860,2022100211,1040,43404.0,De'Vondre Campbell,6,2022-10-02 17:14:32.500000,59.0,GB,left,74.62,25.32,0.02,0.06,0.01,77.17,65.23,ball_snap,2022100211.1040,True
2861,2022100211,1040,44911.0,Rasul Douglas,6,2022-10-02 17:14:32.500000,29.0,GB,left,73.88,9.21,0.67,1.18,0.07,50.84,139.49,ball_snap,2022100211.1040,True
2862,2022100211,1040,45021.0,Rudy Ford,6,2022-10-02 17:14:32.500000,20.0,GB,left,65.48,18.88,0.14,0.08,0.01,84.58,124.17,ball_snap,2022100211.1040,True
2863,2022100211,1040,45185.0,Kendrick Bourne,6,2022-10-02 17:14:32.500000,84.0,NE,left,76.59,45.69,0.02,0.02,0.01,264.7,298.68,ball_snap,2022100211.1040,True
2864,2022100211,1040,46092.0,Isaiah Wynn,6,2022-10-02 17:14:32.500000,76.0,NE,left,77.14,27.13,0.0,0.0,0.01,248.54,272.31,ball_snap,2022100211.1040,True
2865,2022100211,1040,47795.0,Rashan Gary,6,2022-10-02 17:14:32.500000,52.0,GB,left,75.2,30.99,0.1,0.56,0.04,127.61,112.66,ball_snap,2022100211.1040,True
2866,2022100211,1040,47804.0,Darnell Savage,6,2022-10-02 17:14:32.500000,26.0,GB,left,68.33,29.47,0.05,0.05,0.0,108.99,288.06,ball_snap,2022100211.1040,True
2867,2022100211,1040,48241.0,Keisean Nixon,6,2022-10-02 17:14:32.500000,25.0,GB,left,70.6,36.74,0.09,0.24,0.01,110.79,177.59,ball_snap,2022100211.1040,True
2868,2022100211,1040,52590.0,Michael Onwenu,6,2022-10-02 17:14:32.500000,71.0,NE,left,76.85,25.44,0.0,0.0,0.0,239.63,319.96,ball_snap,2022100211.1040,True
2869,2022100211,1040,53458.0,Eric Stokes,6,2022-10-02 17:14:32.500000,21.0,GB,left,70.13,44.43,0.21,0.55,0.02,110.12,105.59,ball_snap,2022100211.1040,True
2870,2022100211,1040,53549.0,Rhamondre Stevenson,6,2022-10-02 17:14:32.500000,38.0,NE,left,81.29,22.01,0.0,0.0,0.0,260.95,274.74,ball_snap,2022100211.1040,True
2871,2022100211,1040,54487.0,Quay Walker,6,2022-10-02 17:14:32.500000,7.0,GB,left,74.7,23.09,0.01,0.01,0.0,97.61,198.01,ball_snap,2022100211.1040,True
2872,2022100211,1040,54494.0,Cole Strange,6,2022-10-02 17:14:32.500000,69.0,NE,left,76.61,22.3,0.06,0.43,0.0,292.92,115.14,ball_snap,2022100211.1040,True
2873,2022100211,1040,54602.0,Bailey Zappe,6,2022-10-02 17:14:32.500000,4.0,NE,left,80.82,23.79,0.01,0.16,0.0,273.75,196.98,ball_snap,2022100211.1040,True
2874,2022100211,1040,,football,6,2022-10-02 17:14:32.500000,,football,left,76.4800033569336,23.8700008392334,3.75,15.1099996566772,0.280000001192093,,,ball_snap,2022100211.1040,True
2875,2022100211,1565,42357.0,DeVante Parker,6,2022-10-02 17:38:04.599999,1.0,NE,left,54.16,9.92,0.0,0.0,0.0,273.89,174.07,ball_snap,2022100211.1565,True
2876,2022100211,1565,42363.0,Nelson Agholor,6,2022-10-02 17:38:04.599999,15.0,NE,left,53.89,38.79,0.0,0.0,0.0,248.74,141.35,ball_snap,2022100211.1565,True
2877,2022100211,1565,42381.0,Preston Smith,6,2022-10-02 17:38:04.599999,91.0,GB,left,52.21,36.74,0.01,0.02,0.01,121.69,290.68,ball_snap,2022100211.1565,True
2878,2022100211,1565,42587.0,Trenton Brown,6,2022-10-02 17:38:04.599999,77.0,NE,left,53.96,26.58,0.0,0.0,0.01,276.77,210.58,ball_snap,2022100211.1565,True
2879,2022100211,1565,42883.0,David Andrews,6,2022-10-02 17:38:04.599999,60.0,NE,left,53.13,29.6,0.29,0.83,0.03,272.52,347.91,ball_snap,2022100211.1565,True
2880,2022100211,1565,43316.0,Kenny Clark,6,2022-10-02 17:38:04.599999,97.0,GB,left,52.12,29.9,0.34,0.8,0.04,82.71,47.39,ball_snap,2022100211.1565,True
2881,2022100211,1565,43324.0,Hunter Henry,6,2022-10-02 17:38:04.599999,85.0,NE,left,54.27,34.71,0.0,0.0,0.0,266.56,320.41,ball_snap,2022100211.1565,True
2882,2022100211,1565,43338.0,Jarran Reed,6,2022-10-02 17:38:04.599999,90.0,GB,left,52.39,27.31,0.07,0.12,0.02,303.02,126.48,ball_snap,2022100211.1565,True
2883,2022100211,1565,43404.0,De'Vondre Campbell,6,2022-10-02 17:38:04.599999,59.0,GB,left,49.2,30.15,0.0,0.0,0.03,84.99,90.03,ball_snap,2022100211.1565,True
2884,2022100211,1565,43426.0,Dean Lowry,6,2022-10-02 17:38:04.599999,94.0,GB,left,52.19,32.61,0.11,0.54,0.04,104.51,122.97,ball_snap,2022100211.1565,True
2885,2022100211,1565,44911.0,Rasul Douglas,6,2022-10-02 17:38:04.599999,29.0,GB,left,51.24,9.76,0.16,0.03,0.02,51.56,126.69,ball_snap,2022100211.1565,True
2886,2022100211,1565,45021.0,Rudy Ford,6,2022-10-02 17:38:04.599999,20.0,GB,left,49.45,34.89,0.01,0.01,0.0,95.92,339.6,ball_snap,2022100211.1565,True
2887,2022100211,1565,45185.0,Kendrick Bourne,6,2022-10-02 17:38:04.599999,84.0,NE,left,54.73,18.41,0.0,0.0,0.01,274.22,310.05,ball_snap,2022100211.1565,True
2888,2022100211,1565,46092.0,Isaiah Wynn,6,2022-10-02 17:38:04.599999,76.0,NE,left,53.76,33.13,0.02,0.28,0.01,253.77,157.71,ball_snap,2022100211.1565,True
2889,2022100211,1565,47804.0,Darnell Savage,6,2022-10-02 17:38:04.599999,26.0,GB,left,36.81,26.97,0.14,0.56,0.02,78.71,40.73,ball_snap,2022100211.1565,True
2890,2022100211,1565,48241.0,Keisean Nixon,6,2022-10-02 17:38:04.599999,25.0,GB,left,52.37,18.35,0.01,0.01,0.0,91.2,181.24,ball_snap,2022100211.1565,True
2891,2022100211,1565,52590.0,Michael Onwenu,6,2022-10-02 17:38:04.599999,71.0,NE,left,53.69,31.36,0.06,0.6,0.0,238.12,167.51,ball_snap,2022100211.1565,True
2892,2022100211,1565,52650.0,Jonathan Garvin,6,2022-10-02 17:38:04.599999,53.0,GB,left,52.21,23.57,0.01,0.01,0.01,43.45,45.62,ball_snap,2022100211.1565,True
2893,2022100211,1565,53458.0,Eric Stokes,6,2022-10-02 17:38:04.599999,21.0,GB,left,51.81,39.28,0.4,0.33,0.04,106.71,50.73,ball_snap,2022100211.1565,True
2894,2022100211,1565,53549.0,Rhamondre Stevenson,6,2022-10-02 17:38:04.599999,38.0,NE,left,58.56,31.69,0.0,0.0,0.0,261.36,204.73,ball_snap,2022100211.1565,True
2895,2022100211,1565,54494.0,Cole Strange,6,2022-10-02 17:38:04.599999,69.0,NE,left,53.76,28.11,0.06,0.49,0.01,277.15,254.5,ball_snap,2022100211.1565,True
2896,2022100211,1565,54602.0,Bailey Zappe,6,2022-10-02 17:38:04.599999,4.0,NE,left,57.89,29.74,0.07,0.58,0.01,268.67,173.43,ball_snap,2022100211.1565,True
2897,2022100211,1565,,football,6,2022-10-02 17:38:04.599999,,football,left,53.0299987792969,29.7800006866455,0.0,0.0,0.0,,,ball_snap,2022100211.1565,True
2898,2022100211,1989,29851.0,Aaron Rodgers,6,2022-10-02 18:08:43.500000,12.0,GB,left,43.39,29.75,0.56,0.18,0.05,272.48,274.74,ball_snap,2022100211.1989,False
2899,2022100211,1989,35466.0,Devin McCourty,6,2022-10-02 18:08:43.500000,32.0,NE,left,37.47,18.81,0.02,0.02,0.01,41.18,208.41,ball_snap,2022100211.1989,False
2900,2022100211,1989,40057.0,David Bakhtiari,6,2022-10-02 18:08:43.500000,69.0,GB,left,40.13,26.43,0.05,0.41,0.0,266.45,1.17,ball_snap,2022100211.1989,False
2901,2022100211,1989,43435.0,Matt Judon,6,2022-10-02 18:08:43.500000,9.0,NE,left,38.26,36.0,0.02,0.35,0.01,113.11,107.45,ball_snap,2022100211.1989,False
2902,2022100211,1989,43700.0,Jonathan Jones,6,2022-10-02 18:08:43.500000,31.0,NE,left,37.1,39.15,1.72,1.08,0.18,99.01,103.36,ball_snap,2022100211.1989,False
2903,2022100211,1989,44944.0,Deatrich Wise,6,2022-10-02 18:08:43.500000,91.0,NE,left,38.28,24.32,0.19,1.13,0.02,81.56,134.68,ball_snap,2022100211.1989,False
2904,2022100211,1989,44991.0,Davon Godchaux,6,2022-10-02 18:08:43.500000,92.0,NE,left,38.19,30.24,0.25,2.1,0.02,102.02,40.17,ball_snap,2022100211.1989,False
2905,2022100211,1989,44995.0,Aaron Jones,6,2022-10-02 18:08:43.500000,33.0,GB,left,42.05,22.03,3.94,2.59,0.4,254.92,178.77,ball_snap,2022100211.1989,False
2906,2022100211,1989,45635.0,Robert Tonyan,6,2022-10-02 18:08:43.500000,85.0,GB,left,39.75,18.63,0.01,0.2,0.01,257.69,328.46,ball_snap,2022100211.1989,False
2907,2022100211,1989,46212.0,Ja'Whaun Bentley,6,2022-10-02 18:08:43.500000,8.0,NE,left,34.7,22.12,2.69,1.16,0.27,109.1,199.22,ball_snap,2022100211.1989,False
2908,2022100211,1989,46705.0,Allen Lazard,6,2022-10-02 18:08:43.500000,13.0,GB,left,40.67,15.5,0.0,0.0,0.0,272.85,253.57,ball_snap,2022100211.1989,False
2909,2022100211,1989,47826.0,Jahlani Tavai,6,2022-10-02 18:08:43.500000,48.0,NE,left,34.94,27.69,1.31,0.2,0.13,96.56,169.85,ball_snap,2022100211.1989,False
2910,2022100211,1989,47827.0,Elgton Jenkins,6,2022-10-02 18:08:43.500000,74.0,GB,left,40.36,33.26,0.0,0.0,0.0,261.39,318.62,ball_snap,2022100211.1989,False
2911,2022100211,1989,52445.0,Kyle Dugger,6,2022-10-02 18:08:43.500000,23.0,NE,left,35.15,33.65,0.6,0.61,0.06,93.88,133.42,ball_snap,2022100211.1989,False
2912,2022100211,1989,52470.0,A.J. Dillon,6,2022-10-02 18:08:43.500000,28.0,GB,left,44.34,26.43,0.0,0.0,0.01,245.68,355.48,ball_snap,2022100211.1989,False
2913,2022100211,1989,52600.0,Jon Runyan,6,2022-10-02 18:08:43.500000,76.0,GB,left,39.97,27.99,0.17,0.9,0.02,272.87,301.56,ball_snap,2022100211.1989,False
2914,2022100211,1989,52991.0,Myles Bryant,6,2022-10-02 18:08:43.500000,27.0,NE,left,24.47,27.3,0.48,0.2,0.05,87.08,263.74,ball_snap,2022100211.1989,False
2915,2022100211,1989,53467.0,Christian Barmore,6,2022-10-02 18:08:43.500000,90.0,NE,left,38.03,27.52,0.04,0.36,0.01,80.36,70.44,ball_snap,2022100211.1989,False
2916,2022100211,1989,53491.0,Josh Myers,6,2022-10-02 18:08:43.500000,71.0,GB,left,39.46,29.81,0.6,1.98,0.06,260.18,359.3,ball_snap,2022100211.1989,False
2917,2022100211,1989,53571.0,Royce Newman,6,2022-10-02 18:08:43.500000,70.0,GB,left,39.96,31.62,0.03,0.13,0.0,264.9,229.82,ball_snap,2022100211.1989,False
2918,2022100211,1989,54586.0,Jack Jones,6,2022-10-02 18:08:43.500000,13.0,NE,left,34.12,15.56,0.01,0.01,0.02,89.04,357.51,ball_snap,2022100211.1989,False
2919,2022100211,1989,54597.0,Romeo Doubs,6,2022-10-02 18:08:43.500000,87.0,GB,left,39.59,38.57,0.01,0.14,0.01,252.52,312.8,ball_snap,2022100211.1989,False
2920,2022100211,1989,,football,6,2022-10-02 18:08:43.500000,,football,left,38.9799995422363,29.7399997711182,0.0,0.0,0.0,,,ball_snap,2022100211.1989,False
2921,2022100211,3472,37213.0,Marcus Cannon,6,2022-10-02 19:20:07.900000,61.0,NE,left,102.0,27.3,0.01,0.02,0.0,255.44,348.27,ball_snap,2022100211.3472,False
2922,2022100211,3472,42357.0,DeVante Parker,6,2022-10-02 19:20:07.900000,1.0,NE,left,102.25,9.71,0.0,0.01,0.01,268.18,290.74,ball_snap,2022100211.3472,False
2923,2022100211,3472,42363.0,Nelson Agholor,6,2022-10-02 19:20:07.900000,15.0,NE,left,103.08,36.26,0.0,0.0,0.01,272.73,215.45,ball_snap,2022100211.3472,False
2924,2022100211,3472,42381.0,Preston Smith,6,2022-10-02 19:20:07.900000,91.0,GB,left,100.42,17.52,0.18,0.13,0.03,58.07,49.91,ball_snap,2022100211.3472,False
2925,2022100211,3472,42587.0,Trenton Brown,6,2022-10-02 19:20:07.900000,77.0,NE,left,102.42,20.7,0.01,0.19,0.01,264.25,126.74,ball_snap,2022100211.3472,False
2926,2022100211,3472,42883.0,David Andrews,6,2022-10-02 19:20:07.900000,60.0,NE,left,101.43,23.86,0.36,1.22,0.03,244.47,183.36,ball_snap,2022100211.3472,False
2927,2022100211,3472,43316.0,Kenny Clark,6,2022-10-02 19:20:07.900000,97.0,GB,left,100.4,22.51,0.5,1.08,0.04,70.72,183.36,ball_snap,2022100211.3472,False
2928,2022100211,3472,43324.0,Hunter Henry,6,2022-10-02 19:20:07.900000,85.0,NE,left,102.73,28.61,0.01,0.05,0.0,280.97,230.19,ball_snap,2022100211.3472,False
2929,2022100211,3472,43338.0,Jarran Reed,6,2022-10-02 19:20:07.900000,90.0,GB,left,100.48,26.13,0.09,0.55,0.04,163.97,77.44,ball_snap,2022100211.3472,False
2930,2022100211,3472,43404.0,De'Vondre Campbell,6,2022-10-02 19:20:07.900000,59.0,GB,left,97.43,28.33,0.05,0.33,0.0,81.55,161.9,ball_snap,2022100211.3472,False
2931,2022100211,3472,44911.0,Rasul Douglas,6,2022-10-02 19:20:07.900000,29.0,GB,left,99.77,10.0,0.05,0.06,0.02,35.88,346.73,ball_snap,2022100211.3472,False
2932,2022100211,3472,45021.0,Rudy Ford,6,2022-10-02 19:20:07.900000,20.0,GB,left,88.4,20.64,0.13,0.2,0.01,89.96,280.91,ball_snap,2022100211.3472,False
2933,2022100211,3472,45185.0,Kendrick Bourne,6,2022-10-02 19:20:07.900000,84.0,NE,left,102.19,44.44,0.01,0.22,0.01,295.99,286.32,ball_snap,2022100211.3472,False
2934,2022100211,3472,47795.0,Rashan Gary,6,2022-10-02 19:20:07.900000,52.0,GB,left,100.36,29.64,0.18,0.26,0.03,113.42,153.67,ball_snap,2022100211.3472,False
2935,2022100211,3472,47804.0,Darnell Savage,6,2022-10-02 19:20:07.900000,26.0,GB,left,87.0,33.97,0.58,1.23,0.05,142.11,183.02,ball_snap,2022100211.3472,False
2936,2022100211,3472,48241.0,Keisean Nixon,6,2022-10-02 19:20:07.900000,25.0,GB,left,94.4,37.38,0.43,0.54,0.04,100.03,343.79,ball_snap,2022100211.3472,False
2937,2022100211,3472,52590.0,Michael Onwenu,6,2022-10-02 19:20:07.900000,71.0,NE,left,102.05,25.53,0.01,0.11,0.0,262.38,162.29,ball_snap,2022100211.3472,False
2938,2022100211,3472,53458.0,Eric Stokes,6,2022-10-02 19:20:07.900000,21.0,GB,left,98.85,44.17,0.6,0.66,0.06,88.06,95.95,ball_snap,2022100211.3472,False
2939,2022100211,3472,53549.0,Rhamondre Stevenson,6,2022-10-02 19:20:07.900000,38.0,NE,left,106.64,26.0,0.01,0.01,0.01,269.97,219.04,ball_snap,2022100211.3472,False
2940,2022100211,3472,54487.0,Quay Walker,6,2022-10-02 19:20:07.900000,7.0,GB,left,97.08,24.32,0.1,0.08,0.01,89.92,173.84,ball_snap,2022100211.3472,False
2941,2022100211,3472,54494.0,Cole Strange,6,2022-10-02 19:20:07.900000,69.0,NE,left,102.06,22.32,0.07,0.85,0.03,291.39,288.8,ball_snap,2022100211.3472,False
2942,2022100211,3472,54602.0,Bailey Zappe,6,2022-10-02 19:20:07.900000,4.0,NE,left,106.01,23.81,0.09,0.05,0.0,260.89,205.04,ball_snap,2022100211.3472,False
2943,2022100211,3472,,football,6,2022-10-02 19:20:07.900000,,football,left,102.169998168945,23.8600006103516,5.78000020980835,0.910000026226044,0.579999983310699,,,ball_snap,2022100211.3472,False
2944,2022100211,4036,29851.0,Aaron Rodgers,6,2022-10-02 19:43:51.400000,12.0,GB,right,86.97,23.81,0.01,0.02,0.06,78.8,189.34,ball_snap,2022100211.4036,True
2945,2022100211,4036,30842.0,Marcedes Lewis,6,2022-10-02 19:43:51.400000,89.0,GB,right,87.71,19.21,0.01,0.01,0.01,48.76,52.05,ball_snap,2022100211.4036,True
2946,2022100211,4036,35466.0,Devin McCourty,6,2022-10-02 19:43:51.400000,32.0,NE,right,99.5,27.23,0.36,2.32,0.03,259.42,113.3,ball_snap,2022100211.4036,True
2947,2022100211,4036,40057.0,David Bakhtiari,6,2022-10-02 19:43:51.400000,69.0,GB,right,87.21,27.36,0.0,0.0,0.01,73.27,330.27,ball_snap,2022100211.4036,True
2948,2022100211,4036,42116.0,Adrian Phillips,6,2022-10-02 19:43:51.400000,21.0,NE,right,89.43,15.78,0.14,0.12,0.06,286.39,325.43,ball_snap,2022100211.4036,True
2949,2022100211,4036,43435.0,Matt Judon,6,2022-10-02 19:43:51.400000,9.0,NE,right,89.0,17.48,0.02,0.03,0.02,85.99,241.29,ball_snap,2022100211.4036,True
2950,2022100211,4036,43700.0,Jonathan Jones,6,2022-10-02 19:43:51.400000,31.0,NE,right,93.83,16.93,0.94,0.36,0.1,302.19,31.07,ball_snap,2022100211.4036,True
2951,2022100211,4036,44944.0,Deatrich Wise,6,2022-10-02 19:43:51.400000,91.0,NE,right,89.17,26.3,0.34,0.28,0.06,247.78,244.05,ball_snap,2022100211.4036,True
2952,2022100211,4036,44991.0,Davon Godchaux,6,2022-10-02 19:43:51.400000,92.0,NE,right,89.21,23.34,0.18,0.49,0.02,298.77,288.22,ball_snap,2022100211.4036,True
2953,2022100211,4036,46212.0,Ja'Whaun Bentley,6,2022-10-02 19:43:51.400000,8.0,NE,right,92.42,24.91,0.54,0.11,0.06,265.69,279.92,ball_snap,2022100211.4036,True
2954,2022100211,4036,46705.0,Allen Lazard,6,2022-10-02 19:43:51.400000,13.0,GB,right,86.27,18.73,0.04,0.03,0.07,102.17,27.53,ball_snap,2022100211.4036,True
2955,2022100211,4036,47826.0,Jahlani Tavai,6,2022-10-02 19:43:51.400000,48.0,NE,right,92.93,20.37,0.05,0.06,0.02,254.26,260.65,ball_snap,2022100211.4036,True
2956,2022100211,4036,47827.0,Elgton Jenkins,6,2022-10-02 19:43:51.400000,74.0,GB,right,87.45,20.45,0.06,0.51,0.01,69.8,42.86,ball_snap,2022100211.4036,True
2957,2022100211,4036,52470.0,A.J. Dillon,6,2022-10-02 19:43:51.400000,28.0,GB,right,81.5,23.86,0.0,0.0,0.01,76.72,139.48,ball_snap,2022100211.4036,True
2958,2022100211,4036,52495.0,Anfernee Jennings,6,2022-10-02 19:43:51.400000,58.0,NE,right,89.36,29.41,0.19,1.62,0.02,220.91,271.65,ball_snap,2022100211.4036,True
2959,2022100211,4036,52600.0,Jon Runyan,6,2022-10-02 19:43:51.400000,76.0,GB,right,87.48,25.66,0.11,1.0,0.01,109.59,41.78,ball_snap,2022100211.4036,True
2960,2022100211,4036,52614.0,Tyler Davis,6,2022-10-02 19:43:51.400000,84.0,GB,right,86.85,17.89,0.01,0.02,0.0,92.78,146.52,ball_snap,2022100211.4036,True
2961,2022100211,4036,53467.0,Christian Barmore,6,2022-10-02 19:43:51.400000,90.0,NE,right,89.27,19.55,0.16,0.95,0.02,222.83,215.33,ball_snap,2022100211.4036,True
2962,2022100211,4036,53491.0,Josh Myers,6,2022-10-02 19:43:51.400000,71.0,GB,right,88.11,23.81,0.14,0.36,0.01,59.1,64.37,ball_snap,2022100211.4036,True
2963,2022100211,4036,53571.0,Royce Newman,6,2022-10-02 19:43:51.400000,70.0,GB,right,87.45,22.21,0.16,1.71,0.02,86.36,30.28,ball_snap,2022100211.4036,True
2964,2022100211,4036,54586.0,Jack Jones,6,2022-10-02 19:43:51.400000,13.0,NE,right,95.22,37.62,2.87,1.95,0.28,261.82,270.14,ball_snap,2022100211.4036,True
2965,2022100211,4036,54597.0,Romeo Doubs,6,2022-10-02 19:43:51.400000,87.0,GB,right,87.65,37.24,0.0,0.0,0.01,103.67,74.22,ball_snap,2022100211.4036,True
2966,2022100211,4036,,football,6,2022-10-02 19:43:51.400000,,football,right,88.4300003051758,23.8799991607666,0.0,0.0,0.0,,,ball_snap,2022100211.4036,True
2967,2022100212,203,35459.0,Kareem Jackson,6,2022-10-02 16:33:07.599999,22.0,DEN,left,21.85,22.2,0.75,0.63,0.07,58.13,0.22,ball_snap,2022100212.203,True
2968,2022100212,203,40347.0,Mike Purcell,6,2022-10-02 16:33:07.599999,98.0,DEN,left,30.9,31.67,0.07,0.6,0.01,63.0,0.9,ball_snap,2022100212.203,True
2969,2022100212,203,41265.0,Derek Carr,6,2022-10-02 16:33:07.599999,4.0,LV,left,33.18,29.91,0.0,0.0,0.02,264.82,44.25,ball_snap,2022100212.203,True
2970,2022100212,203,41282.0,Davante Adams,6,2022-10-02 16:33:07.599999,17.0,LV,left,32.74,19.44,0.0,0.0,0.01,259.94,316.5,ball_snap,2022100212.203,True
2971,2022100212,203,42030.0,K'Waun Williams,6,2022-10-02 16:33:07.599999,21.0,DEN,left,27.15,20.94,1.43,1.66,0.15,89.73,31.11,ball_snap,2022100212.203,True
2972,2022100212,203,42393.0,Ronald Darby,6,2022-10-02 16:33:07.599999,23.0,DEN,left,25.61,35.92,0.05,0.05,0.02,104.17,341.39,ball_snap,2022100212.203,True
2973,2022100212,203,42403.0,Randy Gregory,6,2022-10-02 16:33:07.599999,5.0,DEN,left,31.04,24.5,0.0,0.0,0.01,47.51,253.82,ball_snap,2022100212.203,True
2974,2022100212,203,42547.0,Darren Waller,6,2022-10-02 16:33:07.599999,83.0,LV,left,33.21,34.36,0.0,0.0,0.01,248.81,192.32,ball_snap,2022100212.203,True
2975,2022100212,203,42826.0,DeShawn Williams,6,2022-10-02 16:33:07.599999,99.0,DEN,left,30.85,29.37,0.03,0.23,0.03,37.56,1.18,ball_snap,2022100212.203,True
2976,2022100212,203,44931.0,Mack Hollins,6,2022-10-02 16:33:07.599999,10.0,LV,left,33.54,22.97,0.0,0.0,0.02,263.42,320.84,ball_snap,2022100212.203,True
2977,2022100212,203,44972.0,Jermaine Eluemunor,6,2022-10-02 16:33:07.599999,72.0,LV,left,33.06,32.96,0.02,0.34,0.01,256.7,182.17,ball_snap,2022100212.203,True
2978,2022100212,203,45555.0,Keelan Cole,6,2022-10-02 16:33:07.599999,84.0,LV,left,34.95,23.62,6.45,1.47,0.63,4.5,1.44,ball_snap,2022100212.203,True
2979,2022100212,203,46074.0,Bradley Chubb,6,2022-10-02 16:33:07.599999,55.0,DEN,left,30.89,35.77,0.0,0.01,0.01,69.79,133.69,ball_snap,2022100212.203,True
2980,2022100212,203,46084.0,Kolton Miller,6,2022-10-02 16:33:07.599999,74.0,LV,left,33.12,26.56,0.04,0.36,0.01,254.88,86.25,ball_snap,2022100212.203,True
