play_uuid,off_x0,off_y0,off_s0,off_a0,off_dis0,off_o0,off_dir0,off_x1,off_y1,off_s1,off_a1,off_dis1,off_o1,off_dir1,off_x2,off_y2,off_s2,off_a2,off_dis2,off_o2,off_dir2,off_x3,off_y3,off_s3,off_a3,off_dis3,off_o3,off_dir3,off_x4,off_y4,off_s4,off_a4,off_dis4,off_o4,off_dir4,off_x5,off_y5,off_s5,off_a5,off_dis5,off_o5,off_dir5,off_x6,off_y6,off_s6,off_a6,off_dis6,off_o6,off_dir6,off_x7,off_y7,off_s7,off_a7,off_dis7,off_o7,off_dir7,off_x8,off_y8,off_s8,off_a8,off_dis8,off_o8,off_dir8,off_x9,off_y9,off_s9,off_a9,off_dis9,off_o9,off_dir9,off_x10,off_y10,off_s10,off_a10,off_dis10,off_o10,off_dir10,def_x0,def_y0,def_s0,def_a0,def_dis0,def_o0,def_dir0,def_x1,def_y1,def_s1,def_a1,def_dis1,def_o1,def_dir1,def_x2,def_y2,def_s2,def_a2,def_dis2,def_o2,def_dir2,def_x3,def_y3,def_s3,def_a3,def_dis3,def_o3,def_dir3,def_x4,def_y4,def_s4,def_a4,def_dis4,def_o4,def_dir4,def_x5,def_y5,def_s5,def_a5,def_dis5,def_o5,def_dir5,def_x6,def_y6,def_s6,def_a6,def_dis6,def_o6,def_dir6,def_x7,def_y7,def_s7,def_a7,def_dis7,def_o7,def_dir7,def_x8,def_y8,def_s8,def_a8,def_dis8,def_o8,def_dir8,def_x9,def_y9,def_s9,def_a9,def_dis9,def_o9,def_dir9,def_x10,def_y10,def_s10,def_a10,def_dis10,def_o10,def_dir10,converted,playType,ballDirection,cumulativeOverall_O,cumulativeOverall_D,cumulativeOverall_P,cumulativePerFormation_O,cumulativePerFormation_D,cumulativePerFormation_P,cumulativePerBoxCt_O,cumulativePerBoxCt_D,cumulativePerBoxCt_P,week,quarter,yardsToGo,preSnapHomeScore,preSnapVisitorScore,offenseFormation,defendersInTheBox,preSnapHomeTeamWinProbability,preSnapVisitorTeamWinProbability,homeTeamWinProbabilityAdded,visitorTeamWinProbilityAdded,down
2022100910.621,-0.9700009155273079,13.589999465942402,0.05,0.23,0.01,79.58,244.23,-5.450000915527298,-2.9400005340575994,0.35,0.14,0.04,95.85,352.66,-0.8400009155272983,-3.680000534057598,0.46,2.83,0.04,152.67,25.55,-0.04000091552730112,0.059999465942400576,0.35,1.0,0.04,213.87,9.18,-4.3800009155273045,-0.4100005340575983,0.0,0.0,0.0,97.9,79.59,-1.5400009155273011,-8.6000005340576,0.13,0.2,0.05,55.35,82.21,-0.6600009155273057,-1.9000005340576003,0.26,0.71,0.03,123.73,108.18,-1.280000915527296,-21.1000005340576,0.0,0.0,0.0,171.32,332.15,-0.9000009155273005,1.3299994659424001,0.22,1.05,0.02,123.6,50.43,-0.4400009155273068,-13.2900005340576,0.04,0.36,0.0,62.72,354.99,-1.1000009155273034,3.0799994659424037,0.44,1.38,0.09,77.45,342.86,1.3899990844727057,1.4799994659424023,0.09,0.03,0.01,307.99,286.17,1.3899990844727057,1.4799994659424023,1.04,0.81,0.15,254.83,262.37,1.3899990844727057,1.4799994659424023,0.08,0.08,0.03,349.18,263.33,1.3899990844727057,1.4799994659424023,0.76,1.62,0.07,234.08,339.02,1.3899990844727057,1.4799994659424023,0.0,0.0,0.01,272.17,208.62,1.3899990844727057,1.4799994659424023,0.57,1.49,0.06,293.51,271.8,1.3899990844727057,1.4799994659424023,0.11,0.5,0.01,279.19,128.86,1.3899990844727057,1.4799994659424023,0.19,0.49,0.02,241.58,18.57,1.3899990844727057,1.4799994659424023,0.0,0.0,0.0,286.89,193.21,1.3899990844727057,1.4799994659424023,0.33,0.4,0.03,258.97,102.33,1.3899990844727057,1.4799994659424023,0.27,1.78,0.02,191.83,283.54,0,not_pass,middle,0.3194444444444444,0.6993006993006993,0.22077922077922077,0.36507936507936506,0.6219512195121951,0.2608695652173913,0.3793103448275862,0.5806451612903226,0.32142857142857145,5,1,6,0,7,SHOTGUN,6.0,0.248642337,0.751357663,0.003357297,-0.003357297,3
2022100911.1012,-0.6099969482421983,0.07999954223630112,0.0,0.0,0.01,73.53,73.54,-1.1099969482421983,-3.1800004577637004,0.0,0.0,0.0,91.23,312.6,-1.1599969482421955,-1.1800004577637004,0.0,0.0,0.0,45.03,52.29,-1.0999969482422074,-4.600000457763699,0.0,0.0,0.0,78.18,196.27,-9.089996948242202,-1.690000457763702,7.2,2.64,0.71,184.4,189.84,-5.859996948242198,2.1599995422362994,0.0,0.0,0.0,83.18,264.46,-1.2799969482422,1.6499995422363014,0.0,0.0,0.0,81.59,136.43,-5.509996948242204,0.2299995422362997,0.0,0.0,0.0,83.91,101.89,-1.3899969482421994,2.9199995422362974,0.0,0.0,0.0,94.56,23.32,-0.9199969482422006,11.889999542236296,0.0,0.0,0.0,78.98,349.99,-5.729996948242203,-2.5400004577637,0.0,0.0,0.0,80.28,77.63,4.560003051757803,13.2299995422363,0.0,0.0,0.01,297.16,230.0,4.560003051757803,13.2299995422363,0.0,0.0,0.0,253.88,242.23,4.560003051757803,13.2299995422363,0.84,0.35,0.08,258.13,79.31,4.560003051757803,13.2299995422363,0.38,1.35,0.05,256.72,288.25,4.560003051757803,13.2299995422363,1.67,1.04,0.16,265.96,183.62,4.560003051757803,13.2299995422363,0.0,0.0,0.0,278.54,29.32,4.560003051757803,13.2299995422363,0.85,0.88,0.09,239.2,177.61,4.560003051757803,13.2299995422363,1.53,0.41,0.15,273.51,177.56,4.560003051757803,13.2299995422363,0.0,0.0,0.0,6.85,157.32,4.560003051757803,13.2299995422363,1.33,0.31,0.13,255.61,220.57,4.560003051757803,13.2299995422363,0.36,0.35,0.03,239.98,220.23,1,not_pass,middle,0.3861788617886179,0.6031746031746031,0.24096385542168675,0.37572254335260113,0.6144578313253012,0.25,0.34,0.6481481481481481,0.2727272727272727,5,2,3,0,7,SHOTGUN,7.0,0.167355895,0.832644105,-0.014905982,0.014905982,3
2022100911.1158,0.4100006103520002,0.0200003814697034,0.11,0.5,0.03,58.44,110.38,0.04000061035200986,-2.0699996185303,0.46,0.33,0.06,65.79,36.1,0.37000061035200815,-1.0599996185302984,0.91,1.2,0.11,59.89,75.34,-0.30999938964799867,-3.119999618530297,0.11,0.11,0.02,85.7,9.96,-7.869999389648001,-0.20999961853029703,0.04,0.34,0.0,84.57,1.35,-2.0299993896479975,-0.029999618530297312,0.48,0.91,0.04,77.78,86.2,0.10000061035199792,0.9300003814697,0.37,0.06,0.05,94.07,101.27,-0.6299993896479918,-0.11999961853029717,0.04,0.18,0.02,79.18,99.35,0.01000061035200872,2.1500003814697024,0.11,0.31,0.02,80.02,101.55,-5.109999389647996,-0.3199996185303,0.02,0.01,0.01,82.66,101.58,-0.8399993896479998,2.950000381469703,0.08,0.58,0.01,58.77,213.66,1.5200006103519996,3.9300003814697,0.2,0.23,0.04,259.43,253.48,1.5200006103519996,3.9300003814697,1.8,2.95,0.16,272.47,252.42,1.5200006103519996,3.9300003814697,0.54,0.49,0.05,269.35,211.31,1.5200006103519996,3.9300003814697,0.41,0.31,0.04,311.94,121.58,1.5200006103519996,3.9300003814697,1.16,1.29,0.12,295.89,338.35,1.5200006103519996,3.9300003814697,0.37,0.52,0.04,294.71,67.74,1.5200006103519996,3.9300003814697,1.34,0.59,0.14,239.66,162.18,1.5200006103519996,3.9300003814697,0.15,0.05,0.04,266.1,267.46,1.5200006103519996,3.9300003814697,1.63,2.88,0.18,249.01,214.97,1.5200006103519996,3.9300003814697,0.43,1.81,0.03,270.17,314.53,1.5200006103519996,3.9300003814697,0.25,0.84,0.03,239.54,188.7,1,not_pass,middle,0.388,0.6010362694300518,0.3673469387755102,0.8,0.0,1.0,0.3333333333333333,1.0,0.5,5,2,1,0,7,JUMBO,9.0,0.13556817,0.86443183,-0.023416508,0.023416508,3
2022100911.2075,-1.1199998474121031,-14.580000381469706,0.0,0.01,0.01,265.63,2.79,-1.2399998474121006,2.189999618530294,0.0,0.0,0.0,272.08,67.73,-1.2299998474121026,7.459999618530297,0.0,0.0,0.0,255.63,313.63,-1.9199998474121003,11.779999618530294,2.85,0.96,0.28,314.32,351.37,-1.4999998474121057,9.039999618530299,0.0,0.0,0.0,246.61,136.8,-5.399999847412104,7.549999618530297,0.0,0.0,0.0,263.33,267.46,-0.39999984741210426,5.719999618530295,0.0,0.0,0.0,238.45,96.33,-0.8499998474121,4.259999618530294,0.01,0.29,0.01,268.38,349.21,-4.449999847412101,5.689999618530294,0.11,0.28,0.01,265.12,229.07,-0.9199998474121003,18.3999996185303,0.0,0.0,0.0,275.15,323.69,-0.6199998474121031,-6.3000003814697045,0.0,0.0,0.01,264.01,112.53,0.7100001525878952,11.499999618530293,0.11,0.08,0.01,62.71,334.39,0.7100001525878952,11.499999618530293,0.03,0.02,0.02,110.96,31.95,0.7100001525878952,11.499999618530293,0.1,1.31,0.01,123.85,86.67,0.7100001525878952,11.499999618530293,0.57,1.6,0.06,80.93,61.18,0.7100001525878952,11.499999618530293,1.43,0.91,0.14,69.17,7.28,0.7100001525878952,11.499999618530293,0.2,0.05,0.03,106.55,310.67,0.7100001525878952,11.499999618530293,0.31,0.1,0.05,94.19,150.8,0.7100001525878952,11.499999618530293,0.22,0.17,0.02,121.78,220.79,0.7100001525878952,11.499999618530293,0.04,0.31,0.01,72.04,74.1,0.7100001525878952,11.499999618530293,0.04,0.16,0.03,32.36,1.54,0.7100001525878952,11.499999618530293,0.0,0.0,0.01,12.9,211.0,1,not_pass,middle,0.3562231759656652,0.5934065934065934,0.2878787878787879,0.3924050632911392,0.5471698113207547,0.37209302325581395,0.34210526315789475,0.5925925925925926,0.3142857142857143,5,2,1,7,14,SHOTGUN,6.0,0.289427482,0.710572518,0.031721529,-0.031721529,3
2022100911.3196,-2.3499999999999943,-16.5199994659424,0.0,0.0,0.0,260.65,228.49,-1.269999999999996,-0.659999465942402,0.0,0.0,0.0,255.84,281.42,-1.3599999999999994,3.820000534057595,0.0,0.0,0.0,300.89,275.21,-0.9000000000000057,-2.1699994659424036,0.02,0.02,0.03,292.19,265.08,-1.4399999999999977,5.360000534057598,0.0,0.0,0.0,264.57,156.97,-0.5999999999999943,2.600000534057596,0.01,0.08,0.0,268.61,145.92,-1.1099999999999994,1.090000534057598,0.0,0.0,0.0,273.77,271.51,-4.819999999999993,2.4900005340575966,0.06,0.34,0.01,269.97,206.75,-1.9599999999999937,-7.969999465942404,0.0,0.0,0.0,264.65,278.61,-5.680000000000007,0.5000005340575981,0.0,0.0,0.0,254.07,276.22,-1.1599999999999966,6.950000534057597,0.0,0.0,0.0,296.18,213.95,0.8799999999999955,2.4200005340575963,0.01,0.01,0.0,138.65,206.65,0.8799999999999955,2.4200005340575963,0.0,0.0,0.0,30.89,170.52,0.8799999999999955,2.4200005340575963,0.0,0.0,0.0,118.49,15.86,0.8799999999999955,2.4200005340575963,0.02,0.38,0.0,84.78,5.75,0.8799999999999955,2.4200005340575963,0.02,0.5,0.0,102.12,45.51,0.8799999999999955,2.4200005340575963,0.04,0.06,0.01,115.21,81.61,0.8799999999999955,2.4200005340575963,0.07,0.04,0.01,71.76,115.43,0.8799999999999955,2.4200005340575963,0.98,0.04,0.1,92.85,319.28,0.8799999999999955,2.4200005340575963,0.46,0.36,0.05,79.84,32.52,0.8799999999999955,2.4200005340575963,1.4,0.8,0.14,90.38,93.06,0.8799999999999955,2.4200005340575963,0.0,0.0,0.0,70.36,50.1,1,not_pass,left,0.35080645161290325,0.6040609137055838,0.1891891891891892,0.378698224852071,0.5726495726495726,0.17857142857142858,0.33884297520661155,0.6,0.18181818181818182,5,4,1,10,17,SHOTGUN,6.0,0.179929998,0.820070002,0.00988324,-0.00988324,3
2022100911.3650,0.16999755859380627,-0.28000015258790256,0.35,0.82,0.06,50.06,135.95,-0.2200024414061943,-2.1500001525879,0.57,0.43,0.07,10.64,43.72,0.20999755859381253,-1.260000152587903,0.53,0.13,0.08,79.62,91.52,-0.7000024414061983,-3.730000152587902,0.6,0.96,0.07,30.71,146.99,-6.760002441406186,-0.5500001525879021,0.04,0.01,0.01,90.07,199.07,-2.180002441406188,-0.21000015258790228,0.2,0.85,0.01,77.88,91.16,-0.8200024414061886,-0.270000152587901,0.14,0.24,0.02,74.54,101.92,-0.1500024414061869,1.8899998474120991,0.44,0.32,0.05,94.56,153.23,-4.940002441406193,-0.510000152587903,0.01,0.03,0.01,75.77,17.62,0.08999755859380798,0.6199998474120996,0.68,0.71,0.08,172.57,119.17,-0.21000244140618918,3.2899998474120977,0.11,0.28,0.01,95.55,136.93,1.1799975585938114,-5.0600001525879,0.37,0.46,0.03,299.78,308.99,1.1799975585938114,-5.0600001525879,1.46,2.28,0.16,275.48,276.42,1.1799975585938114,-5.0600001525879,1.39,0.53,0.14,292.17,273.78,1.1799975585938114,-5.0600001525879,1.13,1.73,0.12,326.68,40.15,1.1799975585938114,-5.0600001525879,0.16,0.33,0.01,281.27,252.68,1.1799975585938114,-5.0600001525879,1.4,1.48,0.15,279.28,306.48,1.1799975585938114,-5.0600001525879,1.46,0.91,0.15,253.61,255.94,1.1799975585938114,-5.0600001525879,0.02,0.47,0.0,237.27,350.27,1.1799975585938114,-5.0600001525879,0.54,0.11,0.06,265.17,204.68,1.1799975585938114,-5.0600001525879,1.87,2.79,0.2,251.94,200.76,1.1799975585938114,-5.0600001525879,0.44,0.41,0.04,325.27,322.63,1,not_pass,middle,0.3829787234042553,0.6088888888888889,0.375,0.7142857142857143,0.3333333333333333,0.8333333333333334,0.4444444444444444,0.7142857142857143,0.6,5,4,1,17,17,JUMBO,9.0,0.19144471,0.80855529,-0.032565728,0.032565728,3
2022100911.551,-0.22999816894530056,5.799999542236296,0.13,0.7,0.01,250.25,330.02,-0.9999981689452966,2.7599995422362973,0.02,0.09,0.01,269.48,355.73,-0.8399981689453,4.539999542236298,0.01,0.31,0.03,235.93,288.16,-0.5599981689452989,-7.650000457763703,0.01,0.01,0.01,261.31,235.77,-5.069998168945304,7.809999542236298,0.01,0.01,0.01,265.81,272.77,-0.8899981689452972,7.159999542236296,0.01,0.08,0.01,269.06,169.6,-5.069998168945304,5.829999542236298,0.28,0.09,0.03,277.29,290.18,-0.9199981689452983,8.519999542236292,0.03,0.01,0.0,285.03,49.88,-1.5499981689452937,-8.690000457763702,0.0,0.01,0.0,268.71,95.58,-1.2099981689453045,-6.400000457763703,0.01,0.01,0.0,258.39,13.4,-0.7799981689452977,10.209999542236297,0.0,0.0,0.0,285.72,282.92,4.880001831054699,11.949999542236299,0.01,0.13,0.01,104.54,195.76,4.880001831054699,11.949999542236299,0.09,0.23,0.01,90.48,49.48,4.880001831054699,11.949999542236299,1.78,1.4,0.17,87.84,55.82,4.880001831054699,11.949999542236299,0.4,1.09,0.04,98.31,22.21,4.880001831054699,11.949999542236299,1.3,0.35,0.13,116.28,279.14,4.880001831054699,11.949999542236299,0.23,0.02,0.02,93.62,99.69,4.880001831054699,11.949999542236299,1.66,0.51,0.17,88.93,256.36,4.880001831054699,11.949999542236299,1.06,0.07,0.11,91.89,60.67,4.880001831054699,11.949999542236299,0.12,0.05,0.02,71.59,132.75,4.880001831054699,11.949999542236299,0.17,0.09,0.02,98.46,89.6,4.880001831054699,11.949999542236299,0.08,0.06,0.08,48.58,249.73,0,not_pass,left,0.3891213389121339,0.5989010989010989,0.3617021276595745,0.3772455089820359,0.6103896103896104,0.22580645161290322,0.3829787234042553,0.6153846153846154,0.2727272727272727,5,1,1,0,7,SHOTGUN,6.0,0.183076154,0.816923846,0.036088906,-0.036088906,3
2022100912.1981,-0.8699978637694983,-7.580000762939502,0.18,0.93,0.02,312.14,198.3,-1.7299978637694977,-6.170000762939502,0.28,0.07,0.04,257.16,125.22,-1.5899978637694971,-11.140000762939504,0.01,0.01,0.02,266.91,181.7,-1.0399978637695,-4.740000762939502,0.2,0.89,0.02,275.1,209.68,-7.029997863769509,-6.170000762939502,0.0,0.0,0.0,271.35,262.4,-1.2599978637694988,13.499999237060496,0.05,0.04,0.04,267.48,267.18,-0.5999978637695023,-6.110000762939503,0.32,1.27,0.03,265.81,190.69,-1.2099978637695017,-9.060000762939499,0.05,0.42,0.01,282.11,242.87,-1.309997863769496,-2.780000762939501,0.04,0.58,0.01,258.61,214.27,-1.019997863769504,-10.420000762939505,0.02,0.39,0.01,254.48,195.2,-1.749997863769508,-12.610000762939503,0.01,0.01,0.01,247.2,276.02,3.730002136230496,-5.240000762939502,0.01,0.01,0.03,69.74,137.58,3.730002136230496,-5.240000762939502,0.18,0.52,0.03,40.27,119.14,3.730002136230496,-5.240000762939502,0.03,0.02,0.01,90.21,350.37,3.730002136230496,-5.240000762939502,0.08,0.33,0.01,63.12,133.43,3.730002136230496,-5.240000762939502,0.08,0.65,0.01,85.87,113.23,3.730002136230496,-5.240000762939502,0.29,0.36,0.03,65.11,191.16,3.730002136230496,-5.240000762939502,0.08,0.79,0.01,94.3,97.69,3.730002136230496,-5.240000762939502,0.01,0.16,0.02,94.18,6.54,3.730002136230496,-5.240000762939502,0.03,0.03,0.03,100.82,96.83,3.730002136230496,-5.240000762939502,1.79,1.13,0.18,91.14,145.2,3.730002136230496,-5.240000762939502,0.02,0.02,0.0,88.18,53.9,1,not_pass,right,0.324468085106383,0.625,0.23404255319148937,0.2608695652173913,0.7241379310344828,0.17857142857142858,0.22727272727272727,0.5555555555555556,0.0,5,3,1,10,16,SINGLEBACK,8.0,0.347153738,0.652846262,-0.032277819,0.032277819,3
2022100912.2558,-0.5399987792969085,-7.649999160766605,0.34,1.21,0.04,298.19,217.02,-1.3799987792968977,-6.199999160766605,0.02,0.61,0.01,284.71,132.77,-1.2099987792969102,-11.159999160766603,0.03,0.03,0.02,313.95,231.01,-0.6399987792969029,-4.699999160766605,0.36,1.41,0.03,288.57,222.15,-6.989998779296897,-6.099999160766604,0.01,0.25,0.0,266.96,254.96,-0.9099987792968989,14.040000839233393,0.01,0.36,0.01,265.58,270.37,-0.22999877929690626,-6.009999160766604,0.15,0.46,0.01,262.56,143.22,-0.6199987792969068,-8.819999160766606,0.39,1.09,0.04,311.61,220.08,-0.8199987792969097,-2.7399991607666045,0.19,0.95,0.02,286.4,200.94,-0.5199987792968983,-10.199999160766602,0.11,1.34,0.02,247.37,189.69,-1.2699987792968983,-12.309999160766601,0.06,0.12,0.03,256.45,278.41,5.170001220703099,-15.109999160766606,0.0,0.0,0.03,85.05,73.62,5.170001220703099,-15.109999160766606,0.01,0.01,0.0,96.27,257.57,5.170001220703099,-15.109999160766606,0.46,0.29,0.05,68.46,134.65,5.170001220703099,-15.109999160766606,0.36,0.31,0.05,72.18,103.92,5.170001220703099,-15.109999160766606,0.02,0.42,0.01,62.95,57.57,5.170001220703099,-15.109999160766606,0.31,1.6,0.03,117.0,60.41,5.170001220703099,-15.109999160766606,0.01,0.01,0.02,102.84,337.71,5.170001220703099,-15.109999160766606,0.52,0.83,0.07,99.8,110.83,5.170001220703099,-15.109999160766606,0.29,0.39,0.03,275.44,359.39,5.170001220703099,-15.109999160766606,0.34,1.92,0.03,78.86,17.3,5.170001220703099,-15.109999160766606,0.06,0.31,0.01,105.99,321.32,0,not_pass,right,0.32323232323232326,0.6285714285714286,0.24,0.25510204081632654,0.7428571428571429,0.1935483870967742,0.2608695652173913,0.5,0.125,5,3,1,10,19,SINGLEBACK,8.0,0.214697354,0.785302646,0.051962875,-0.051962875,3
2022100912.3030,-1.0999969482422074,-1.5600006103516009,0.07,0.66,0.01,69.18,37.17,-4.469996948242205,-2.500000610351602,0.0,0.0,0.01,86.03,111.89,-0.47999694824220285,-16.9700006103516,0.0,0.0,0.0,93.04,244.45,-4.609996948242198,-0.020000610351601722,0.0,0.0,0.0,75.55,77.94,-0.6399969482421994,17.9899993896484,0.0,0.0,0.0,87.52,219.54,-0.9299969482422057,1.3599993896483973,0.09,0.66,0.01,105.16,14.83,-2.6799969482421986,-17.550000610351603,0.0,0.0,0.0,66.55,279.86,-0.48999694824220796,0.02999938964839899,0.27,1.03,0.03,78.96,43.7,-1.3199969482422063,-3.1500006103516007,0.02,0.35,0.0,99.21,8.51,-1.0899969482422023,3.449999389648397,0.04,0.32,0.01,84.29,66.68,-1.8399969482422023,-16.0600006103516,0.0,0.0,0.0,76.91,185.69,1.6500030517577926,18.109999389648397,0.07,0.1,0.01,259.78,219.58,1.6500030517577926,18.109999389648397,0.0,0.01,0.0,261.2,219.23,1.6500030517577926,18.109999389648397,0.02,0.29,0.01,301.45,290.23,1.6500030517577926,18.109999389648397,0.0,0.13,0.01,268.55,297.48,1.6500030517577926,18.109999389648397,0.02,0.02,0.0,251.12,306.41,1.6500030517577926,18.109999389648397,0.15,1.39,0.02,279.84,228.34,1.6500030517577926,18.109999389648397,0.0,0.0,0.01,253.22,307.67,1.6500030517577926,18.109999389648397,0.1,0.79,0.02,255.94,294.16,1.6500030517577926,18.109999389648397,0.0,0.0,0.01,214.67,209.49,1.6500030517577926,18.109999389648397,0.71,0.78,0.08,262.79,282.17,1.6500030517577926,18.109999389648397,0.0,0.0,0.0,343.95,40.85,1,not_pass,middle,0.31527093596059114,0.6372093023255814,0.15384615384615385,0.3717948717948718,0.5714285714285714,0.17391304347826086,0.3170731707317073,0.574468085106383,0.16666666666666666,5,4,2,10,19,SHOTGUN,6.0,0.09131882,0.90868118,-0.026460454,0.026460454,3
2022100912.3486,-1.1299990844726988,-1.2899991607666017,0.06,1.08,0.02,103.0,45.27,-4.609999084472699,-2.4699991607666014,0.0,0.0,0.0,101.69,60.07,-0.5699990844726983,-14.119999160766602,0.06,0.04,0.01,68.76,302.96,-4.749999084472698,0.15000083923339957,0.44,0.06,0.03,84.47,78.98,-0.6099990844726992,19.980000839233398,0.01,0.01,0.01,104.38,124.22,-1.1499990844726984,1.4900008392333994,0.03,0.24,0.0,52.97,29.31,-3.4699990844726987,-14.429999160766602,0.01,0.01,0.0,79.99,343.69,-0.41999908447269974,0.17000083923339915,0.17,0.6,0.02,76.91,8.26,-1.2099990844726989,-2.9399991607666003,0.1,1.36,0.01,90.61,8.34,-1.119999084472699,3.350000839233399,0.0,0.01,0.01,105.12,43.93,-2.7299990844726985,-12.809999160766601,0.0,0.01,0.01,87.04,292.56,7.560000915527301,19.090000839233397,0.01,0.01,0.02,262.13,246.42,7.560000915527301,19.090000839233397,0.05,0.05,0.05,270.12,239.28,7.560000915527301,19.090000839233397,0.48,0.38,0.05,301.4,322.6,7.560000915527301,19.090000839233397,0.19,1.67,0.02,264.75,267.18,7.560000915527301,19.090000839233397,0.03,0.16,0.0,271.09,142.28,7.560000915527301,19.090000839233397,0.73,0.46,0.08,272.14,219.21,7.560000915527301,19.090000839233397,0.01,0.01,0.01,228.21,206.01,7.560000915527301,19.090000839233397,0.03,0.02,0.02,255.65,325.6,7.560000915527301,19.090000839233397,0.1,0.09,0.02,280.29,198.24,7.560000915527301,19.090000839233397,0.36,0.75,0.04,342.14,64.66,7.560000915527301,19.090000839233397,0.28,0.23,0.03,253.27,107.92,0,not_pass,middle,0.3127962085308057,0.6412556053811659,0.1566265060240964,0.37037037037037035,0.5739130434782609,0.2,0.32142857142857145,0.5729166666666666,0.1875,5,4,7,10,22,SHOTGUN,6.0,0.010791026,0.989208974,-0.006229151,0.006229151,3
2022100912.741,-0.4499998474121014,-1.2400007629394985,0.17,1.18,0.04,104.56,37.11,-4.259999847412104,0.11999923706050097,0.0,0.0,0.01,86.65,330.1,-1.3199998474120989,-0.19000076293949775,0.0,0.0,0.01,81.43,113.0,-0.7099998474120994,1.1799992370604997,0.23,1.2,0.02,118.66,126.05,-7.149999847412104,-0.06000076293949874,0.01,0.01,0.01,81.62,261.17,-1.0999998474121,-19.4500007629395,0.05,0.14,0.03,77.65,138.63,-0.31999984741209886,0.029999237060501116,0.22,0.73,0.02,110.86,56.67,-0.839999847412102,-2.620000762939501,0.66,1.34,0.08,92.54,35.31,-0.579999847412104,2.5399992370605027,0.38,2.14,0.04,105.27,152.7,-0.7399998474121006,3.869999237060501,0.02,0.17,0.0,99.65,54.19,-1.829999847412104,-3.380000762939499,2.71,3.22,0.28,110.57,152.67,4.960000152587895,7.059999237060499,0.0,0.0,0.01,248.97,285.04,4.960000152587895,7.059999237060499,0.18,0.9,0.04,302.14,291.31,4.960000152587895,7.059999237060499,0.03,0.06,0.0,259.0,181.45,4.960000152587895,7.059999237060499,0.37,0.28,0.05,314.97,245.19,4.960000152587895,7.059999237060499,0.1,0.58,0.01,264.15,258.26,4.960000152587895,7.059999237060499,0.24,2.61,0.03,275.69,95.88,4.960000152587895,7.059999237060499,0.05,0.48,0.01,268.02,242.38,4.960000152587895,7.059999237060499,0.45,0.96,0.04,238.12,218.46,4.960000152587895,7.059999237060499,1.21,0.4,0.12,234.99,197.73,4.960000152587895,7.059999237060499,0.28,0.39,0.03,241.81,175.22,4.960000152587895,7.059999237060499,0.49,0.95,0.05,245.27,222.66,1,not_pass,left,0.32558139534883723,0.6195652173913043,0.15873015873015872,0.6666666666666666,0.5555555555555556,1.0,0.35185185185185186,0.8181818181818182,0.16666666666666666,5,1,1,3,9,I_FORM,7.0,0.460336976,0.539663024,-0.014893362,0.014893362,3
2022100912.929,-1.4599963378906011,0.9200004577636989,0.0,0.0,0.01,287.37,61.32,-0.9399963378905909,-2.0599995422363016,0.13,0.96,0.01,273.6,12.52,-0.7999963378905903,-3.7399995422363013,0.35,0.62,0.07,266.25,266.87,-1.4099963378905898,12.170000457763699,0.0,0.0,0.0,273.67,8.49,-1.0599963378905954,4.090000457763697,0.15,1.1,0.01,264.85,348.87,-0.3399963378905966,0.8100004577636959,0.44,1.6,0.04,265.57,321.3,-1.8999963378905989,-9.349999542236304,0.1,0.05,0.02,264.37,254.27,-1.0599963378905954,2.380000457763696,0.39,1.51,0.04,283.56,1.33,-6.989996337890602,0.9500004577636965,0.0,0.0,0.0,293.26,262.28,-5.0799963378905915,0.970000457763696,0.0,0.0,0.0,213.6,134.32,-0.8599963378905926,-0.5499995422363035,0.08,0.38,0.01,272.01,45.82,0.7100036621094006,1.4900004577636992,0.07,1.38,0.01,73.74,71.12,0.7100036621094006,1.4900004577636992,0.14,1.15,0.01,97.73,103.19,0.7100036621094006,1.4900004577636992,0.0,0.0,0.0,116.42,187.48,0.7100036621094006,1.4900004577636992,0.53,0.29,0.05,58.29,54.88,0.7100036621094006,1.4900004577636992,0.12,0.07,0.03,119.67,142.42,0.7100036621094006,1.4900004577636992,0.2,0.06,0.02,100.35,91.85,0.7100036621094006,1.4900004577636992,0.23,0.17,0.03,99.88,30.48,0.7100036621094006,1.4900004577636992,0.1,0.99,0.01,49.46,69.4,0.7100036621094006,1.4900004577636992,0.0,0.0,0.0,76.75,197.92,0.7100036621094006,1.4900004577636992,0.24,1.26,0.02,108.75,108.72,0.7100036621094006,1.4900004577636992,0.56,1.78,0.06,274.26,18.92,1,not_pass,right,0.375,0.665,0.1702127659574468,0.2903225806451613,0.7272727272727273,0.17647058823529413,0.40350877192982454,0.7285714285714285,0.16666666666666666,5,1,1,3,9,I_FORM,7.0,0.48990573,0.51009427,0.043514552,-0.043514552,3
