gameId,playId,ballCarrierId,ballCarrierDisplayName,playDescription,quarter,down,yardsToGo,possessionTeam,defensiveTeam,yardlineSide,yardlineNumber,gameClock,preSnapHomeScore,preSnapVisitorScore,passResult,passLength,penaltyYards,prePenaltyPlayResult,playResult,playNullifiedByPenalty,absoluteYardlineNumber,offenseFormation,defendersInTheBox,passProbability,preSnapHomeTeamWinProbability,preSnapVisitorTeamWinProbability,homeTeamWinProbabilityAdded,visitorTeamWinProbilityAdded,expectedPoints,expectedPointsAdded,foulName1,foulName2,foulNFLId1,foulNFLId2,ballDirection,playType,play_uuid,timestamp,conversion,cumulativeConversionPerFormationOff,cumulativeConversionPerFormationDef,cumulativeConversionTotalOff,cumulativeConversionTotalDef
2022091812,176,46705,Allen Lazard,(12:22) (Shotgun) A.Rodgers pass short middle to A.Lazard to CHI 28 for 8 yards (E.Jackson).,1,3,7,GB,CHI,CHI,36,12:22,0,0,C,8.0,,8,8,N,46,EMPTY,5.0,0.992500246,0.825458163,0.174541837,0.020854525,-0.020854525,2.574346572,1.793884174,,,,,middle,pass,2022091812.176,2022-09-18 20:27:10.099999,1,0.6666666666666666,0.5,0.5675675675675675,0.6545454545454545
2022091812,242,44995,Aaron Jones,(10:10) (Shotgun) A.Rodgers pass short left to A.Jones pushed ob at CHI 13 for 15 yards (N.Morrow).,1,3,10,GB,CHI,CHI,28,10:10,0,0,C,13.0,,15,15,N,38,SHOTGUN,6.0,0.989070296,0.834221456,0.165778544,0.021472896,-0.021472896,3.292286186,1.686684164,,,,,left,pass,2022091812.242,2022-09-18 20:30:37.099999,1,0.5357142857142857,0.59375,0.55,0.6551724137931034
2022091812,2969,29851,Aaron Rodgers,(6:38) (Shotgun) A.Rodgers right end to GB 13 for 4 yards (A.Muhammad).,4,3,2,GB,CHI,GB,9,6:38,24,10,,,,4,4,N,101,SHOTGUN,6.0,0.679846644,0.991177567,0.008822433,0.002703863,-0.002703863,-0.172245911,0.688637548,,,,,right,run,2022091812.2969,2022-09-18 22:47:58.900000,1,0.5625,0.5192307692307693,0.5064935064935064,0.6105263157894737
2022091812,3326,52470,A.J. Dillon,(1:13) A.Dillon up the middle to CHI 28 for 5 yards (M.Pennel).,4,3,4,GB,CHI,CHI,33,1:13,27,10,,,,5,5,N,43,SINGLEBACK,7.0,0.043817528,0.998331963,0.001668037,-0.001688769,0.001688769,1.76377218,0.598538944,,,,,middle,run,2022091812.3326,2022-09-18 23:07:01.400000,1,0.42857142857142855,0.5416666666666666,0.4883720930232558,0.6153846153846154
2022092501,655,43396,Chris Moore,(6:11) (Shotgun) D.Mills pass deep middle to C.Moore pushed ob at CHI 20 for 52 yards (J.Brisker).,1,3,7,HOU,CHI,HOU,28,6:11,10,0,C,21.0,,52,52,N,82,SHOTGUN,5.0,0.978809059,0.824753135,0.175246865,-0.088669145,0.088669145,0.056034787,4.76031394,,,,,middle,pass,2022092501.655,2022-09-25 13:31:43.799999,1,0.3902439024390244,0.543859649122807,0.3146067415730337,0.6203703703703703
2022092501,1221,40138,Rex Burkhead,"(13:01) (Shotgun) D.Mills pass short middle to R.Burkhead to HST 40 for 5 yards (N.Morrow). PENALTY on CHI-Ja.Jones, Defensive Holding, 5 yards, enforced at HST 35 - No Play.",2,3,6,HOU,CHI,HOU,35,13:01,10,7,C,1.0,5.0,5,5,Y,45,EMPTY,5.0,,0.649594706,0.350405294,-0.035740003,0.035740003,0.418103507,1.661189073,Defensive Holding,,54778.0,,middle,pass,2022092501.1221,2022-09-25 13:55:56.200000,0,0.2,0.8,0.31958762886597936,0.6206896551724138
2022092501,2763,42372,Phillip Dorsett,(3:25) (Shotgun) D.Mills pass short right to P.Dorsett pushed ob at CHI 11 for 15 yards (J.Brisker).,3,3,7,HOU,CHI,CHI,26,3:25,20,17,C,15.0,,15,15,N,84,EMPTY,6.0,0.982363582,0.563091066,0.436908934,-0.072111204,0.072111204,3.448608298,1.70601566,,,,,right,pass,2022092501.2763,2022-09-25 15:07:49.200000,1,0.25,0.7142857142857143,0.33043478260869563,0.6194029850746269
2022092501,2837,54572,Dameon Pierce,(1:33) D.Pierce right tackle to CHI 5 for -3 yards (R.Smith). HST-K.Green was injured during the play.,3,3,1,HOU,CHI,CHI,2,1:33,20,17,,,,-3,-3,N,108,I_FORM,8.0,0.236142069,0.450021461,0.549978539,0.127006255,-0.127006255,5.588464973,-2.644541466,,,,,right,run,2022092501.2837,2022-09-25 15:09:42.099999,0,0.32142857142857145,0.85,0.3220338983050847,0.6277372262773723
2022092501,3049,45339,Pharaoh Brown,(13:33) (Shotgun) D.Mills pass short middle to P.Brown to CHI 48 for -5 yards (N.Morrow).,4,3,14,HOU,CHI,CHI,43,13:33,20,20,C,-5.0,,-5,-5,N,53,EMPTY,6.0,0.987761736,0.527807765,0.472192235,0.077394195,-0.077394195,0.921917264,-1.672734162,,,,,middle,pass,2022092501.3049,2022-09-25 15:22:16.599999,0,0.23076923076923078,0.75,0.31666666666666665,0.6330935251798561
2022092501,3613,40138,Rex Burkhead,(3:50) (Shotgun) D.Mills pass short middle to R.Burkhead to HST 39 for 8 yards (N.Morrow).,4,3,18,HOU,CHI,HOU,31,3:50,20,20,C,3.0,,8,8,N,79,SHOTGUN,5.0,0.888897717,0.583034068,0.416965932,0.041052729,-0.041052729,-0.264993233,-0.434789638,,,,,middle,pass,2022092501.3613,2022-09-25 15:44:51.799999,0,0.34615384615384615,0.5882352941176471,0.30952380952380953,0.6413793103448275
2022100208,1303,46071,Saquon Barkley,(6:45) (Shotgun) D.Jones pass short right to S.Barkley to CHI 12 for 15 yards (Ja.Jones).,2,3,9,NYG,CHI,CHI,27,6:45,7,6,C,-8.0,,15,15,N,37,SHOTGUN,5.0,0.982244313,0.677151989,0.322848011,0.027673215,-0.027673215,3.292860323,1.735102424,,,,,right,pass,2022100208.1303,2022-10-02 13:58:55.799999,1,0.325,0.5972222222222222,0.3614457831325301,0.6280487804878049
2022100208,2984,37255,Tyrod Taylor,(14:22) (Shotgun) T.Taylor right end to NYG 35 for 13 yards (A.Muhammad; E.Jackson).,4,3,2,NYG,CHI,NYG,22,14:22,17,12,,,,13,13,N,88,SHOTGUN,6.0,0.851708233,0.745178297,0.254821703,0.049537539,-0.049537539,-0.092961934,1.699159542,,,,,right,run,2022100208.2984,2022-10-02 15:23:43.400000,1,0.3372093023255814,0.5897435897435898,0.3615819209039548,0.6285714285714286
2022100208,3184,37255,Tyrod Taylor,(11:00) (Shotgun) T.Taylor scrambles left end to NYG 36 for 9 yards (J.Brisker).,4,3,4,NYG,CHI,NYG,27,11:00,17,12,R,,,9,9,N,83,SHOTGUN,6.0,0.970712483,0.7641345,0.2358655,0.057474025,-0.057474025,0.221471677,1.584807314,,,,,left,run,2022100208.3184,2022-10-02 15:31:39.900000,1,0.3448275862068966,0.5822784810126582,0.3611111111111111,0.6292134831460674
2022100208,3298,37255,Tyrod Taylor,"(8:55) (Shotgun) T.Taylor scrambles left end to CHI 43 for 8 yards (K.Gordon). FUMBLES (K.Gordon), ball out of bounds at CHI 43. NYG-T.Taylor was injured during the play.",4,3,7,NYG,CHI,NYG,49,8:55,17,12,R,,,8,8,N,61,SHOTGUN,6.0,0.980790973,0.826259252,0.173740748,0.050339807,-0.050339807,1.34906667,1.697235668,,,,,left,run,2022100208.3298,2022-10-02 15:34:24.700000,1,0.3595505617977528,0.5679012345679012,0.3641304347826087,0.6263736263736264
2022100208,3654,46071,Saquon Barkley,(2:55) (Shotgun) S.Barkley right tackle to NYG 7 for 3 yards (A.Watts).,4,3,9,NYG,CHI,NYG,4,2:55,20,12,,,,3,3,N,106,SHOTGUN,6.0,0.81906569,0.931837322,0.068162678,-0.006002489,0.006002489,-0.496536179,-0.895791835,,,,,right,run,2022100208.3654,2022-10-02 15:48:48.700000,0,0.3516483516483517,0.5783132530120482,0.35602094240837695,0.6349206349206349
2022100904,203,52584,K.J. Osborn,"(11:19) (Shotgun) K.Cousins pass short left to K.Osborn to CHI 35 for 6 yards (N.Morrow, Ja.Jones).",1,3,3,MIN,CHI,CHI,41,11:19,0,0,C,5.0,,6,6,N,51,SHOTGUN,6.0,0.951317787,0.674473735,0.325526265,0.033664159,-0.033664159,2.492377041,1.453662503,,,,,left,pass,2022100904.203,2022-10-09 13:07:07.799999,1,0.5151515151515151,0.5747126436781609,0.45,0.6331658291457286
2022100904,802,40488,Adam Thielen,(1:03) (Shotgun) K.Cousins pass short right to A.Thielen pushed ob at CHI 20 for 7 yards (Ja.Jones).,1,3,2,MIN,CHI,CHI,27,1:03,7,3,C,1.0,,7,7,N,37,SHOTGUN,6.0,0.763464332,0.794252297,0.205747703,0.012960535,-0.012960535,3.679065841,1.032502388,,,,,right,pass,2022100904.802,2022-10-09 13:29:42.700000,1,0.5428571428571428,0.5494505494505495,0.4536082474226804,0.6244131455399061
2022100904,1247,44853,Dalvin Cook,(9:35) (Shotgun) J.Jefferson pass short right to D.Cook to CHI 9 for 23 yards (N.Morrow).,2,3,10,MIN,CHI,CHI,32,9:35,14,3,C,-5.0,,23,23,N,78,SHOTGUN,6.0,0.956772566,0.908647552,0.091352448,0.02104483,-0.02104483,2.91279044,2.329479383,,,,,right,pass,2022100904.1247,2022-10-09 13:49:57.900000,1,0.52,0.5625,0.45320197044334976,0.6216216216216216
2022100904,1313,52429,Jalen Reagor,"(7:23) (Shotgun) K.Cousins pass short middle to J.Reagor for 1 yard, TOUCHDOWN.",2,3,1,MIN,CHI,CHI,1,7:23,14,3,C,-3.0,,1,1,N,109,SHOTGUN,7.0,0.555417359,0.936321008,0.063678992,0.005848022,-0.005848022,5.742243311,1.257756689,,,,,middle,pass,2022100904.1313,2022-10-09 13:52:15.299999,1,0.5263157894736842,0.5567010309278351,0.45145631067961167,0.6222222222222222
2022100904,1907,47885,Alexander Mattison,"(:39) (No Huddle, Shotgun) K.Cousins pass short left to A.Mattison to MIN 40 for 9 yards (E.Jackson).",2,3,3,MIN,CHI,MIN,31,0:39,21,10,C,-5.0,,9,9,N,41,SHOTGUN,6.0,0.853640735,0.902551662,0.097448338,0.011576029,-0.011576029,0.532590262,0.538887812,,,,,left,pass,2022100904.1907,2022-10-09 14:19:22.000000,1,0.5189873417721519,0.56,0.4549763033175355,0.6173913043478261
2022100904,2402,52430,Justin Jefferson,(9:13) (Shotgun) K.Cousins pass short right to J.Jefferson to CHI 33 for 6 yards (E.Jackson).,3,3,1,MIN,CHI,CHI,39,9:13,21,16,C,3.0,,6,6,N,49,EMPTY,4.0,0.29413566,0.826103227,0.173896773,0.020406131,-0.020406131,3.259777706,0.839957199,,,,,right,pass,2022100904.2402,2022-10-09 14:50:06.900000,1,0.5714285714285714,0.6,0.4537037037037037,0.6170212765957447
2022100904,2944,47833,Irv Smith,(13:45) (Shotgun) K.Cousins pass short left to I.Smith to CHI 47 for 7 yards (K.Gordon).,4,3,11,MIN,CHI,MIN,46,13:45,21,19,C,2.0,,7,7,N,56,SHOTGUN,6.0,0.970012963,0.675990332,0.324009668,-0.023264859,0.023264859,0.673716358,-0.851108283,,,,,left,pass,2022100904.2944,2022-10-09 15:13:21.400000,0,0.5060240963855421,0.5673076923076923,0.44594594594594594,0.6224066390041494
2022100904,3297,47885,Alexander Mattison,(7:36) A.Mattison up the middle to MIN 46 for 2 yards (N.Morrow).,4,3,1,MIN,CHI,MIN,44,7:36,21,22,,,,2,2,N,54,SINGLEBACK,6.0,0.339695603,0.601166975,0.398833025,0.01617692,-0.01617692,2.215838074,0.327287734,,,,,middle,run,2022100904.3297,2022-10-09 15:28:53.200000,1,0.37362637362637363,0.6363636363636364,0.4469026548672566,0.6204081632653061
2022100904,3368,47833,Irv Smith,(5:42) (Shotgun) K.Cousins pass short middle to I.Smith to CHI 35 for 13 yards (R.Smith; Ja.Jones).,4,3,4,MIN,CHI,CHI,48,5:42,21,22,C,3.0,,13,13,N,62,SHOTGUN,6.0,0.967039347,0.576797128,0.423202872,0.087275442,-0.087275442,1.874770294,1.799153972,,,,,middle,pass,2022100904.3368,2022-10-09 15:30:50.400000,1,0.5057471264367817,0.5648148148148148,0.44541484716157204,0.6209677419354839
2022101300,2680,54563,Brian Robinson,(2:02) (Shotgun) B.Robinson left tackle to CHI 10 for 3 yards (R.Quinn).,3,3,1,WAS,CHI,CHI,13,2:02,7,3,,,,3,3,N,97,PISTOL,7.0,0.335377485,0.444078144,0.555921856,-0.002906498,0.002906498,5.029986178,0.245115883,,,,,left,run,2022101300.2680,2022-10-13 22:13:57.599999,1,0.3333333333333333,0.7142857142857143,0.35019455252918286,0.6197183098591549
2022102400,802,53444,Mac Jones,(1:27) (Shotgun) M.Jones scrambles right tackle to NE 38 for 10 yards (J.Brisker).,1,3,5,NE,CHI,NE,28,1:27,0,10,R,,,10,10,N,38,EMPTY,5.0,0.966529012,0.412807919,0.587192081,0.040256239,-0.040256239,0.0546128,1.903678656,,,,,right,run,2022102400.802,2022-10-24 20:48:12.599999,1,0.4,0.5384615384615384,0.3611111111111111,0.6348684210526315
2022102400,3164,48097,Jakobi Meyers,(10:13) (Shotgun) B.Zappe pass short right to J.Meyers to NE 39 for 4 yards (E.Jackson).,4,3,3,NE,CHI,NE,35,10:13,14,33,C,4.0,,4,4,N,75,SHOTGUN,5.0,0.897943497,0.010054757,0.989945243,0.000927249,-0.000927249,0.626341838,1.351518088,,,,,right,pass,2022102400.3164,2022-10-24 22:49:00.400000,1,0.4069767441860465,0.5882352941176471,0.3656957928802589,0.6307692307692307
2022103002,3507,47911,Tony Pollard,"(10:46) T.Pollard left end for 54 yards, TOUCHDOWN.",4,3,1,DAL,CHI,DAL,46,10:46,42,29,,,,54,54,N,56,SINGLEBACK,8.0,0.341725856,0.981768923,0.018231077,0.013573834,-0.013573834,2.159808355,4.840191645,,,,,left,run,2022103002.3507,2022-10-30 15:42:20.299999,1,0.3045977011494253,0.6341463414634146,0.36151603498542273,0.6199460916442049
2022110601,394,46671,Trent Sherfield,(8:28) (Shotgun) T.Tagovailoa pass deep middle to T.Sherfield to CHI 33 for 18 yards (E.Jackson).,1,3,5,MIA,CHI,MIA,49,8:28,3,0,C,18.0,,18,18,N,61,SHOTGUN,5.0,0.986144781,0.369330171,0.630669829,-0.092901167,0.092901167,1.6156403,2.482770847,,,,,middle,pass,2022110601.394,2022-11-06 13:15:50.799999,1,0.45989304812834225,0.580110497237569,0.3978201634877384,0.6220472440944882
2022110601,1791,53435,Jaylen Waddle,(:20) (Shotgun) T.Tagovailoa pass short right to J.Waddle to CHI 11 for 12 yards (K.Gordon).,2,3,15,MIA,CHI,CHI,23,0:20,17,21,C,12.0,,12,12,N,87,SHOTGUN,4.0,0.924675822,0.170969028,0.829030972,0.000112835,-0.000112835,2.692097535,-0.21483576,,,,,right,pass,2022110601.1791,2022-11-06 14:19:46.400000,0,0.467005076142132,0.5706806282722513,0.40369393139841686,0.6157760814249363
2022110601,2200,53435,Jaylen Waddle,(10:34) T.Tagovailoa pass short left to J.Waddle pushed ob at MIA 45 for 12 yards (J.Johnson).,3,3,2,MIA,CHI,MIA,33,10:34,25,28,C,7.0,,12,12,N,43,SINGLEBACK,7.0,0.737074792,0.218351398,0.781648602,-0.022192933,0.022192933,0.85915817,1.86399831,,,,,left,pass,2022110601.2200,2022-11-06 14:55:58.799999,1,0.29545454545454547,0.6349206349206349,0.40625,0.6130653266331658
2022110601,2379,46377,Jeffery Wilson,"(6:07) (Shotgun) T.Tagovailoa pass short left to J.Wilson for 10 yards, TOUCHDOWN.",3,3,7,MIA,CHI,CHI,10,6:07,25,28,C,5.0,,10,10,N,100,SHOTGUN,7.0,0.98370254,0.200401191,0.799598809,-0.090404553,0.090404553,4.01780155,2.98219845,,,,,left,pass,2022110601.2379,2022-11-06 15:02:14.200000,1,0.46798029556650245,0.5685279187817259,0.4076923076923077,0.6113861386138614
2022091103,111,47849,Diontae Johnson,"(14:21) (Shotgun) M.Trubisky pass short left to D.Johnson pushed ob at PIT 34 for 1 yard (E.Apple). Pittsburgh challenged the short of the line to gain ruling, and the play was Upheld. The ruling on the field stands. (Timeout #1.)",1,3,2,PIT,CIN,PIT,33,14:21,0,0,C,0.0,,1,1,N,43,SHOTGUN,7.0,0.786817014,0.778591197,0.221408803,0.004724447,-0.004724447,0.70667734,-1.97322781,,,,,left,pass,2022091103.111,2022-09-11 13:04:57.900000,0,0.0,1.0,0.0,1.0
2022091103,1514,44814,Mitchell Trubisky,(4:41) (Shotgun) M.Trubisky scrambles up the middle to PIT 14 for 4 yards (L.Wilson).,2,3,8,PIT,CIN,PIT,10,4:41,3,17,R,,,4,4,N,100,SHOTGUN,4.0,0.919822752,0.314787149,0.685212851,0.025691502,-0.025691502,-0.863583317,-0.775575696,,,,,middle,run,2022091103.1514,2022-09-11 14:09:12.200000,0,0.125,0.875,0.26666666666666666,0.7333333333333333
2022091103,2058,52457,Chase Claypool,(12:08) (Shotgun) M.Trubisky pass short middle to C.Claypool to PIT 20 for 3 yards (M.Hilton) [D.Reader].,3,3,2,PIT,CIN,PIT,17,12:08,6,17,C,3.0,,3,3,N,27,SHOTGUN,7.0,0.831817329,0.343923137,0.656076863,-0.057355311,0.057355311,-0.43664538,1.344067339,,,,,middle,pass,2022091103.2058,2022-09-11 14:45:50.299999,1,0.2222222222222222,0.7777777777777778,0.29411764705882354,0.7058823529411765
2022091103,2462,44814,Mitchell Trubisky,(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).,3,3,5,PIT,CIN,PIT,30,3:12,14,17,R,,,6,6,N,40,SHOTGUN,7.0,0.975705564,0.608374614,0.391625386,-0.074729994,0.074729994,0.238860998,1.716452738,,,,,right,run,2022091103.2462,2022-09-11 15:03:47.599999,1,0.3,0.7,0.3333333333333333,0.6666666666666666
2022091103,2532,44814,Mitchell Trubisky,"(1:19) (Shotgun) M.Trubisky scrambles left end ran ob at PIT 46 for 6 yards (C.Awuzie). PENALTY on PIT-D.Moore, Offensive Holding, 10 yards, enforced at PIT 40 - No Play.",3,3,6,PIT,CIN,PIT,40,1:19,14,17,R,,-10.0,6,-10,Y,50,SHOTGUN,6.0,,0.563593894,0.436406106,0.060605027,-0.060605027,0.883819813,-1.513553331,Offensive Holding,,53557.0,,left,run,2022091103.2532,2022-09-11 15:05:43.700000,0,0.23076923076923078,0.7692307692307693,0.2857142857142857,0.7142857142857143
2022091103,2569,47924,Zach Gentry,(1:00) (Shotgun) M.Trubisky pass short middle to Z.Gentry to PIT 38 for 8 yards (L.Wilson).,3,3,16,PIT,CIN,PIT,30,1:00,14,17,C,3.0,,8,8,N,40,SHOTGUN,3.0,0.903445303,0.624198921,0.375801079,0.018586874,-0.018586874,-0.629733517,-0.366711451,,,,,middle,pass,2022091103.2569,2022-09-11 15:07:01.400000,0,0.21428571428571427,0.7857142857142857,0.2727272727272727,0.7272727272727273
2022091103,2780,47849,Diontae Johnson,(12:14) (Shotgun) M.Trubisky pass short right to D.Johnson to CIN 30 for 7 yards (C.Awuzie).,4,3,2,PIT,CIN,CIN,37,12:14,14,17,C,7.0,,7,7,N,47,SHOTGUN,5.0,0.694576561,0.374963708,0.625036292,-0.052734852,0.052734852,2.615738488,1.309760534,,,,,right,pass,2022091103.2780,2022-09-11 15:22:39.000000,1,0.25,0.75,0.28,0.72
2022091103,4710,47849,Diontae Johnson,(2:35) (Shotgun) M.Trubisky pass short left to D.Johnson to CIN 37 for no gain (A.Davis-Gaither).,5,3,4,PIT,CIN,CIN,37,2:35,20,20,C,2.0,,0,0,N,73,SHOTGUN,8.0,0.8801229,0.384287151,0.615712849,0.085108992,-0.085108992,2.102691718,-1.957449304,,,,,left,pass,2022091103.4710,2022-09-11 16:29:15.099999,0,0.23809523809523808,0.7619047619047619,0.2777777777777778,0.7222222222222222
2022091809,695,45052,Noah Brown,(1:32) (Shotgun) C.Rush pass deep left to N.Brown to CIN 47 for 28 yards (E.Apple).,1,3,10,DAL,CIN,DAL,25,1:32,7,3,C,19.0,,28,28,N,85,SHOTGUN,7.0,0.971160412,0.438867193,0.561132807,0.080867648,-0.080867648,-0.155043972,3.081355496,,,,,left,pass,2022091809.695,2022-09-18 16:53:06.299999,1,0.35714285714285715,0.6666666666666666,0.3148148148148148,0.6730769230769231
2022091809,990,52425,CeeDee Lamb,(12:45) (Shotgun) C.Rush pass short middle to C.Lamb to DAL 46 for 15 yards (M.Hilton).,2,3,4,DAL,CIN,DAL,31,12:45,14,3,C,4.0,,15,15,N,41,SHOTGUN,7.0,0.944496393,0.668554164,0.331445836,0.067295205,-0.067295205,0.350373109,2.090856595,,,,,middle,pass,2022091809.990,2022-09-18 17:08:46.799999,1,0.4,0.6206896551724138,0.3389830508474576,0.6491228070175439
2022092506,569,54475,Garrett Wilson,(7:06) (Shotgun) J.Flacco pass deep left to G.Wilson pushed ob at CIN 33 for 23 yards (V.Bell).,1,3,6,NYJ,CIN,NYJ,44,7:06,0,7,C,16.0,,23,23,N,54,EMPTY,5.0,0.978991389,0.162191667,0.837808333,0.035954993,-0.035954993,1.665143197,2.57681458,,,,,left,pass,2022092506.569,2022-09-25 13:21:17.200000,1,0.5714285714285714,0.5,0.38461538461538464,0.6477272727272727
2022092506,1161,54501,Breece Hall,(13:50) (Shotgun) J.Flacco pass short middle to Br.Hall to NYJ 40 for 18 yards (A.Davis-Gaither).,2,3,3,NYJ,CIN,NYJ,22,13:50,6,14,C,4.0,,18,18,N,88,SHOTGUN,6.0,0.875873446,0.118943373,0.881056627,0.017726533,-0.017726533,0.252842858,2.178337371,,,,,middle,pass,2022092506.1161,2022-09-25 13:49:22.000000,1,0.38596491228070173,0.6086956521739131,0.375,0.65625
2022092506,1278,53536,Michael Carter,(10:54) (Shotgun) J.Flacco pass short left to Mi.Carter to NYJ 43 for 7 yards (A.Davis-Gaither).,2,3,24,NYJ,CIN,NYJ,36,10:54,6,14,C,-4.0,,7,7,N,74,SHOTGUN,3.0,0.915394962,0.154488141,0.845511859,-0.012210215,0.012210215,0.208615041,-0.857382809,,,,,left,pass,2022092506.1278,2022-09-25 13:52:49.299999,0,0.3898305084745763,0.6041666666666666,0.3739130434782609,0.6565656565656566
2022092506,2086,54501,Breece Hall,(2:00) (Shotgun) J.Flacco pass short right to Br.Hall to NYJ 32 for 7 yards (V.Bell).,2,3,4,NYJ,CIN,NYJ,25,2:00,6,20,C,5.0,,7,7,N,85,EMPTY,6.0,0.957107067,0.059428653,0.940571347,0.002437229,-0.002437229,0.40984599,0.937490955,,,,,right,pass,2022092506.2086,2022-09-25 14:33:04.799999,1,0.5625,0.5,0.371900826446281,0.6571428571428571
2022092506,3287,46226,Tyler Conklin,(2:30) J.Flacco pass short right to T.Conklin pushed ob at CIN 36 for 13 yards (V.Bell).,3,3,1,NYJ,CIN,CIN,49,2:30,9,27,C,3.0,,13,13,N,61,SINGLEBACK,6.0,0.416604578,0.025927419,0.974072581,0.002302919,-0.002302919,2.736865231,1.116918033,,,,,right,pass,2022092506.3287,2022-09-25 15:31:56.299999,1,0.2826086956521739,0.7441860465116279,0.3712121212121212,0.6551724137931034
2022092506,3779,54475,Garrett Wilson,"(10:30) (Shotgun) J.Flacco pass short right to G.Wilson to CIN 14 for 15 yards (C.Awuzie). Cincinnati challenged the incomplete pass ruling, and the play was Upheld. The ruling on the field stands. (Timeout #3.)",4,3,21,NYJ,CIN,CIN,29,10:30,12,27,C,15.0,,15,15,N,39,EMPTY,7.0,0.961770654,0.034124243,0.965875757,0.014478591,-0.014478591,2.411175791,0.06773572,,,,,right,pass,2022092506.3779,2022-09-25 15:52:34.500000,0,0.5263157894736842,0.5555555555555556,0.3732394366197183,0.6507936507936508
2022092900,1583,46671,Trent Sherfield,(5:15) (Shotgun) T.Bridgewater pass deep right to T.Sherfield to CIN 34 for 16 yards (J.Bates).,2,3,17,MIA,CIN,,50,5:15,7,6,C,16.0,,16,16,N,60,EMPTY,3.0,0.922704279,0.585904881,0.414095119,-0.037036689,0.037036689,0.990125614,1.254590853,,,,,right,pass,2022092900.1583,2022-09-29 21:31:50.400000,0,0.25,0.6,0.3873239436619718,0.6530612244897959
2022092900,1936,46671,Trent Sherfield,(:24) (Shotgun) T.Bridgewater pass short right to T.Sherfield pushed ob at CIN 7 for 12 yards (M.Hilton).,2,3,5,MIA,CIN,CIN,19,0:24,14,6,C,12.0,,12,12,N,29,SHOTGUN,5.0,0.973822474,0.734332144,0.265667856,-0.035030466,0.035030466,3.474577888,1.024093031,,,,,right,pass,2022092900.1936,2022-09-29 21:46:49.400000,1,0.46511627906976744,0.6049382716049383,0.3959731543624161,0.6428571428571429
2022100913,368,54604,Isaiah Likely,(8:46) (Shotgun) L.Jackson pass short middle to I.Likely to CIN 19 for 2 yards (D.Hill).,1,3,10,BAL,CIN,CIN,21,8:46,0,0,C,2.0,,2,2,N,89,EMPTY,5.0,0.97189492,0.653173864,0.346826136,-0.017293122,0.017293122,3.683820267,-1.113012259,,,,,middle,pass,2022100913.368,2022-10-09 20:34:49.500000,0,0.52,0.5882352941176471,0.37209302325581395,0.6373626373626373
2022100913,721,46101,Lamar Jackson,(3:36) (Shotgun) L.Jackson scrambles up the middle to CIN 47 for 4 yards (T.Hendrickson).,1,3,15,BAL,CIN,BAL,49,3:36,3,0,R,,,4,4,N,59,SHOTGUN,4.0,0.937719285,0.676170979,0.323829021,-0.040488135,0.040488135,0.797655754,-1.360837244,,,,,middle,run,2022100913.721,2022-10-09 20:50:10.799999,0,0.3880597014925373,0.6021505376344086,0.3693181818181818,0.6397849462365591
2022100913,3036,46155,Mark Andrews,(13:04) (Shotgun) L.Jackson pass short middle to M.Andrews to CIN 33 for 9 yards (T.Flowers). BLT-T.Linderbaum was injured during the play.,4,3,7,BAL,CIN,CIN,42,13:04,13,10,C,7.0,,9,9,N,52,SHOTGUN,6.0,0.981069684,0.721513059,0.278486941,0.062250219,-0.062250219,1.660856886,2.199474951,,,,,middle,pass,2022100913.3036,2022-10-09 22:40:00.400000,1,0.38461538461538464,0.6057692307692307,0.3681592039800995,0.6398104265402843
2022100913,3208,54604,Isaiah Likely,"(10:35) (Shotgun) L.Jackson pass short left to I.Likely to CIN 3 for 5 yards (L.Wilson, C.Awuzie).",4,3,6,BAL,CIN,CIN,8,10:35,13,10,C,-3.0,,5,5,N,18,EMPTY,5.0,0.99105835,0.814396549,0.185603451,-0.001639705,0.001639705,4.007577023,-0.263484476,,,,,left,pass,2022100913.3208,2022-10-09 22:46:28.400000,0,0.5161290322580645,0.5652173913043478,0.37073170731707317,0.6372093023255814
2022100913,3840,46101,Lamar Jackson,(:46) (Shotgun) L.Jackson up the middle to CIN 25 for 3 yards (C.Sample).,4,3,2,BAL,CIN,CIN,28,0:46,16,17,,,,3,3,N,38,SHOTGUN,9.0,0.078708157,0.685618775,0.314381225,0.046214209,-0.046214209,1.95050957,0.190931279,,,,,middle,run,2022100913.3840,2022-10-09 23:15:56.799999,1,0.38823529411764707,0.6036036036036037,0.37264150943396224,0.6351351351351351
2022101605,1838,52942,Juwan Johnson,"(4:27) (Shotgun) A.Dalton pass short middle to J.Johnson to NO 38 for 7 yards (E.Apple; A.Davis-Gaither). Pass 5, YAC 2",2,3,4,NO,CIN,NO,31,4:27,17,14,C,5.0,,7,7,N,41,SHOTGUN,7.0,0.927556157,0.557087243,0.442912757,0.026856083,-0.026856083,0.643232648,1.125868632,,,,,middle,pass,2022101605.1838,2022-10-16 14:15:58.299999,1,0.4690265486725664,0.5964912280701754,0.3855421686746988,0.6218487394957983
